HolderAddress,Balance
0xB5699d73ec82cD5db78FfCEc247E21Ff5366d959,13.046615051935316986
0x4Af89B350baaBd3B0470F956d533caC76Eb8bec8,13.002120869583030035
0x565295d08aa093A70872e21EeBf3290c8847222D,13.000778291320689983
0xd651B771B4B8fb78634e230A70FB4E1BA7E765Eb,13.000031305396333471
0x85a7F07693da0B1F06639514beF6041Ca5fCFe89,13.000000000000003902
0x85590F176C3d13B01DF5B781e7A45bF4a981176C,13
0x408b2FF1543537AB9A1bCd4F368A392a3bc3F4E8,12.993425799100429166
0xE167a644Bc3c63802BE8e8e5e36472847b9e3c98,12.983871468281583709
0x66B39bbd667ca433cBb9280C71Acdc5eFb60dA53,12.982665118718992117
0x6E8204F14ae1a577B070c29b3ce17FD1fC23E76e,12.98130496442269642
0xbC769E783796BaB3d614683d1F2f5E1446B3724D,12.969501383853559559
0x72dFb884Fe1363639D3DB9b1172FACb9267E25f1,12.969280644651988565
0x36Dd736e401335f32Cdf932Abbb25505e7E34988,12.966204453284412285
0xE627483FB731B1A5448EF06c4F6Bec186Bf56629,12.945485073507723125
0x9743a9196db04FDf803284b8d0DF3B088868C173,12.944176464929066129
0x5514aa1D7f970f9d1e2a293D4a13059d4854633B,12.93950830329430461
0x8F69a8fc152A50Ff575Ee8676cD5ce685C56Af0c,12.934292168206112603
0xc9F28a080307e501ec1a47347b793b468318467F,12.926476223343580417
0xe86ccdd1F7e6d389E87D3102c6e204305cb5Ff19,12.910273576031495029
0xD152B798acD0b551636d632E379e8A61dcd7390F,12.903395485653850737
0x5274Ad7463Dd00889bE5a9C618bc74ff9472f36E,12.897440308038661447
0x7cf93269280870E121e29ee97718890A71871642,12.884888082648704078
0x33ec915E88377B3e3271310fa205Ce3230d197E5,12.881584864245972182
0xd627c087B9cb5048999CC1F19f080eB82cc39fC4,12.864410105020072367
0x3E95aD9788a6AAa98a2A5Fb9D0761A389ffF883E,12.834859085365345595
0x23aef6f0C5622717C0e0995b0b1F1E1059b960dC,12.832658515343168326
0xb4850721D626C31266FF32e513d9bf9b355a2aA2,12.829573900483275954
0xFfC56f754276338a54a488d4a5b8C72a267Be344,12.827091738084917509
0xbAD837789E095d73Ed749C1f3F9800CA4EDAfB5d,12.824731566871321398
0x3B71C4248D744864F8C40b758aa33733D39Cb7F7,12.821056387750505444
0x99856af0DdfAfD7D9f2b9bF67536E0D0D2CADaf9,12.812015705569846235
0xAA1eb8FC0C27E0D83448ad3746f365100141975d,12.808219321925047364
0x4FA190CE69C97a49fdee6cD5CbB1E69921a6513d,12.800130696611351494
0x0d3BDB182066Fac9c344163744143703ed411db3,12.789908974709993139
0x918Bc86CEE28c77385De3051511AB22A7264e634,12.789082601195508545
0x435665a2f61De2464bCEA523aD78337580106AfB,12.784921283635787187
0xB88999579e47f81bf94771850014A5a427dcb4fC,12.779133941578909819
0xF77c09dAAD2f327fF857c857075214488476b169,12.778875198576319862
0x315BB25A7185DEcA297ac08A9Ae30b18C916B339,12.77682872429591663
0xd8936E602E38dfEe5d6466865068b94b1943DEBF,12.771159732595958954
0x1FA9A73036e1AEDd7b8219357c33D0c63841204b,12.762059586572869247
0x94eD60880F44422b99f7399ABB7938B869D98e4b,12.759701830428650606
0x271D721F0cAa94752Aa2811A68cBAc44722ccF01,12.756981881186567679
0xa321F6eD356ABb2C1ec5fecebcB1cBbd38fa0E39,12.75393850357043766
0x795E03A3131Ba681d1a87da0212989C00848A2f1,12.746491657722039495
0x59DC9b6Cc23544593102FdB7C635Ee6988eBfDAD,12.746146804268561573
0x8305B8888C56531908298cD08b9896be87232c58,12.740818381345520667
0x5e85266985b15e4f7a6f529CF0d7147aD53AE809,12.738743162956381781
0xEc97a1665640a10Da9d2e68634D4aCab8ACb9d52,12.721783370473593437
0x25aef5fb470F1d73776946226AcF4431fCD5635F,12.718771393575598083
0x6f83436aBfC2C9931915686e8999A10D4D5a508e,12.710613556910809286
0x01B3d153ea5143F39F8b50Cba111c2C5894c568b,12.710259128259367514
0x2DF24E9c56fFC367FE7a46C0DF9d35Ec8F63bfa1,12.710049534702270443
0x170F73777c47dE82D0C726aeC5863E51a15159B8,12.709485533513626799
0x1CA4d5a1b999236aEC40deA33C33581Da67a6298,12.705254439534073904
0xB43cf6CFe2Cf85D3A83a38C18610AB28541FeF03,12.699066546624659967
0xA695f0Ea7FdD5DBCEab1c18F8cd29088eD168f75,12.694002511473308375
0x9B20C95fEe6e85faE346De06FB30De3314207210,12.692892961664201398
0xFDD451904102F0920542DD5925da6598ad652dcC,12.671162797219362164
0x4eF14A4aE1797c0B2b9C424B5E31255914495945,12.653233536550822521
0x68d3Df394Ac201e5c7e01fF28dBc36D3c2324C81,12.648964042262416614
0x050FCdb3a3d59BB427F5cfB8F99691c7e89FE15D,12.644103115652757222
0x4Af3Fa7CB7113Cc0d6498E1157926083d22fFA83,12.633528650209883306
0xF8f27359079F916480d48F1e955e39B72d4FA9d8,12.628859808382583973
0xF46034785d3f6dcD9D2eece36AC539eAbeB1F69C,12.625398053867662234
0x31d3201e3EC39c7DD865D5c18098DB3458cd8Cb3,12.62261235482215292
0x2E2a4b1c4f36Ff799D56a92E1CF2E124B8d7ECF9,12.608133638631241472
0x73E8206F259Accaf491Fe9A874D69e51A1A2E5ff,12.604614553027408541
0x5F45228d911dd45569c919467030a79773F7C7Da,12.60043598049341348
0x9fcd5875deC8F59239D9b96BdF633dc156eE5B65,12.559850265419819624
0x309297AaCf693803245CbFC1c2dAD3557Ccf0110,12.559372993930535291
0x237309933B30f0d96f01eD88Db26967394D8981B,12.550428062646400005
0x4910056a3eF48D95534285f55fDC653889d3B8aF,12.539773323028689932
0xDA686Ce93498367a930F3A500f401ECC2E4cC133,12.534567942128837846
0x9cF7624Bc0E0f46f293961Df69455238c7C37dC2,12.534058667470577879
0xcf70984061aF917bE8E3820057fed4F7025D46FD,12.528213771059030548
0x3c395166F430ae330B5a318f4Ba62c6D77b5Bc93,12.528091142452672421
0x0B5347a7f1bCE4F49AD96633Cc0A330722538203,12.524063972539811485
0x6B50EBb0FCe93fC7D14b627dc49131eEf52C2d33,12.523388322753866339
0x6Ef164Cd9b24371740f7bFD2ADf2c9F487666D8C,12.518273370328544783
0xd709B51d7aFFbFbf70CE848DcB6244c9DcB5B3F2,12.513405747221844804
0x98192822cd3ad55526Bb2906aF010Edc0BE4Ea47,12.496660334809738764
0x4e3F30Bf5AeAA3665F03DA50a8c652A0D93bafbe,12.495131412299868248
0x19E2747018Ca2B96A54602d9420E09C0a32c6E7c,12.489012512361727137
0xF0bC93c0B2DFd9A6740e0Ec019f1ebC4a0d2b963,12.478934935134232585
0x2B435E4306BDA5BF5d7178dCB704a3F16326E11C,12.469186387646385378
0x11868299D786f2A446ee81d85EfDC9c83dD1d0d0,12.467336441448899797
0xeFf435085b59904Da3aede00c3B188378a8DDE4E,12.466472860124562585
0x39d7f27C287B1d30C5f1a396A3a68DAf2C37E664,12.455611120038858672
0xE7462f71DCfEA3d86a1dcB7BdF131d613578a226,12.45483473289940639
0x17f43f532b3F91c1628Ff513290e730446Cb9355,12.453155005426243956
0xe949A57BBf8aFC8aa65C8C10B6eA26d0558Cf7E2,12.450400579461435521
0x3cCec45E18265C98191A3F7Fe0F93701A98dcF01,12.450171625913427847
0x447525Ea501E2117bfA8417be70151DbfE3524e9,12.438657996664815955
0x065A79fF378876534f158F36232CF601F8D44239,12.436317883042467566
0x6a48406A60049bB710f9954C3F45b364eaf5277f,12.424912371837230843
0xBbc107404e5194b3ddB1a3d7f7A02995EE59f019,12.416270235827559693
0xD34D581d49197608aCA36E57195bE2466b6F5967,12.413012579533128497
0x62E7cA410a07a4A15eCB1E3dFE434488e7232B95,12.407921908600243087
0x0E29443a8862BAAef8768f4db164b8f97D22c683,12.400829449761495648
0x4f654D6A9C1340Db7504515fA5f7Ee5528Fb8aD0,12.390387054483316933
0x10e8F149D15b5D792cfFFDF2aa4a1AE97AB29ba9,12.389728595761869502
0x6C555C91FBe9f55a4BEf52e66F27acD72386aa7d,12.384471332659076387
0xaFBaf78D40eE203b036333F526735E0C99342a3D,12.366342874178900414
0x5ac15C41Ae8EB4cA516aB40893F29E3EA6a3352b,12.357662004912016424
0xB3bBba29880e67888A8Aff59b6B79093B9c8d873,12.332258356185456774
0x10AB2cb0C9F0632fbBe15B40bACe616fa7B97eD4,12.327178015631278384
0x391cd59D33aeD135e8bA7475677b1bC781035B32,12.324232081911262798
0x029F4699996B2716a8D105313015460256501b4A,12.310847336784245921
0x09ddF9D0c88685c7b3caD3f80F03ecC82f2A0426,12.302435409732191172
0xB883f39CDE93a9a6D75DB2edcAe7673a4089B8e6,12.300866036900161105
0xEcb41b9F519961F726cF503aa214E429798F9de4,12.296576930162437891
0xFE258e9A473f6a725c90D3a9716B766448E6748c,12.290796896247938338
0x169CBE895246793B97734E9AAB161170F131a039,12.2894886492624546
0xA04154844C3147e2EFa02B4db744dbe9B93a3B62,12.275018759908341635
0xa3F45ABA9dD46d62B2B87717f81af2aCE8DD1C4E,12.273031421285968712
0x017E10E6185422fA3944fbd87bfBb724762264E4,12.265114891504481531
0x72Dfefd43208d3c11554be880613E4bd929E59E9,12.26296374689695906
0x2FDC4D2d7b67D6405B277B532a6670A61E0756c1,12.255559952802783935
0x9C2c8ce684b1fe9013Eb3e1a19A154eD186c424e,12.227378949674856864
0x86Af23AeF01eb817840e88AC93c962c1D3CaEf5b,12.2220000000000867
0x9C0679627Ca2ECA1ea46B621B50898694cAA5cdB,12.22135315962118624
0x6afBdEe790486B9244ee32F42a67D1646613A6e8,12.201087702594941187
0x09c84e4De40fcA7488f141AA675cE14E84C2EFaF,12.199943973754266591
0x01d435e77E12a31fbC16dFCEdA542ecd306EC264,12.195403592126164405
0x82590236816C5BB5Eb1aBC9722b4ebf9Bbb96DBe,12.170720628164651343
0xcBC8Ab65A69b41A071a9b9345e0d669A8480a28f,12.164258685734148354
0x95AfAA6B5Cb8d1823dba2dfE2466C85D8904F3D7,12.159099462309840155
0x341c6DE96238A3D4553494DFED6ddB77E9D0a77d,12.141084826008158536
0x8E545Fd14B8528A0eaD684e6Cf7f9dB2878fd6D1,12.13227276422201588
0x1A61C0Be71Bcdb4E9789a2546328f09B94D59E1A,12.118897291703428884
0x747116E316Db782bD55cb88ada776C3c3894A65f,12.107192659599982184
0xB4AC5ac34BbCe0031175C804d3f831ECd496fa46,12.106559690399078916
0x55905d8038878f2FCDB78C0D30872d099d8439f9,12.105685090783382987
0xc4FB2069cB66A72a931452C85fb284187429DeE2,12.093041500764823875
0x7323055C62830284ec212D0E1B81b73164bec303,12.085087648184569393
0x288A4e70Eba5d4f92e28F8CCc561E9fC947304A1,12.076163900889247021
0x1CB6864D430D2Ea37a08873c0eC55470b9e682FF,12.074205065588452425
0x00a626CDE1414c907a612349b08563A20bE7155B,12.072217711840984691
0x05F0b1e57667A35DB103eC0FF45C8386524Ca71b,12.0595808991943571
0xDF6D9FFe6A743bbb4e39662535C0F2530056Ec11,12.059254081250711111
0xd052C609c806EE3465F5c9867a4142083CB8FB5d,12.05032598561187365
0x9f8343D6B8DD730E331179B38CCaAB70f4F27c2c,12.048025915131150128
0x23798a2A0aE115998B31D51Fb90C4d2899cADAE2,12.026262632348076645
0x867F94cF422739387599812e4caDEB933791e16b,12.021744360591594617
0xB7c71233F44DA5d4e6B9980bC09d63A6C65F2977,12.021670508908358167
0x9ca0F23Cb6f55de02F29D8423aE31AFc863899DB,12.017492411740918829
0x4aeA452ff8ffb00bc7D6c37667AB1448F0801C5e,12.000036232764295658
0xdF9Da045b4B09028f4CBEAe7D674f3ecf2BCfd5C,12.00000000000008167
0x4DBe660DD44D0fDaDBB8e27a3Bf2FDE8c419EbA8,11.991842763470456652
0x19F8D5dbc9fdB90819CfC6dd42c9DE24f752de5d,11.983431324689198182
0xBAD106D4BE1E0d6E863d997E8B4c70d5C6FAc7b8,11.97591365325125549
0x6453b35Bf9F857deEb872d9D586359885cF3Bbe6,11.941646191060090693
0x4eC60Dac9E4ce02C2dd149A2DF9e9917124F3aBD,11.93306850607992718
0x2273d11720c89598e4E4D1f85825538C9B9151Ed,11.896597112276312781
0x4C6801C4454D8989d75A068Cd464bf8139B62D1C,11.888796174802235867
0x9d8a4205436bf10271E4c8eF3F0110c099EE033e,11.878380705294850072
0x92431544fBDf92fAefA7acD78D01dB403632a0C5,11.877771270529900858
0x84Aa46395030fAdC28490E55917731784Ee6bF77,11.876240867822850064
0x8Ba04ef378180e5DF65fe89e44810DB59bd11276,11.860739280623596271
0x63FF93ef99F3B98D6A03AA028e81446415967F0E,11.843214995129224261
0x701B19c7b9C470657218DfF8a303572d503501Ed,11.836869444738841947
0x8c2099e3604F6Acb02198A886BC4ABE845E88493,11.835968818166811085
0xfeb4f33725b2a170da4e5bD7BC4Aa729FD9270Bf,11.821167846603405721
0xe58623466b2a608dbDf4601399F26a5b71Fcbcbf,11.811414209910535711
0x40220019C666BF86604c0819Db0680dBBA8Da419,11.810159403856727589
0xD64bF7F7128c21E3e101cE456Aae3E876D2c685C,11.802921886312728756
0x77DE7E2BD7363e69f82Ad254aB3eA1e3310dc3C9,11.798188147293627663
0xD3521cc83225ae962d50B62b28f9F197c54c0A0e,11.787377084861198763
0xFE35488e1Ee99e7E41B1342eEEc5C7d333709a6e,11.75952106804665702
0x3184Dd77760ED4df21c73a2A62fd8320089B0da0,11.750951199481287473
0xb821fBD314Ca3104d92Ee0Cfa5758A23731a2595,11.743149250376341562
0x70480D26B9a7e35580a1ee80a3f328ee8EA00f18,11.733974739999011078
0x55739f7BEfB76658c180F5d1f3379e42d791809a,11.730906615947100226
0xBbFc091FE832218904152c293dA626879fd95118,11.717791459986307536
0x2c40Aa8BBd0b49415Ec80bC91eBf6D39c0e586bD,11.662426886498770778
0xa631A8f0606f682d4Fb989404a91F023DA900B85,11.65371305439441926
0x4Ad3973d882C17D76EE4332e992556ea0d3C6063,11.640883017813864557
0x45f697F0259Ab216a089532f5F997cabaf2393c5,11.596661159958163964
0x59C92Dc403A87360Dc2f4250615A33e0f5653488,11.589263119590187752
0x8Ef2F0F20d4028d5a09b49df11942f89aA01Cb3f,11.577840845359821931
0xB1E3B4B50d82d16744A951A654874952F9c85D75,11.575375812690113405
0x1Eb8dDB105c5d1B96e6e6C5Fa009E52193e09d87,11.555637871154499186
0xdBBEC371A67cf7d54C4B6C11c2590A317F49bBd8,11.538558950944599888
0x617ed10a35b8713B029794d2bb6f6fe7D455E318,11.49898478137604618
0x24b532f9e5cF419F4F803922A4f4f56bF2d7C0F8,11.494756889556042472
0x291050952195E2A5cb7d4F654AE03AdFED18ad10,11.493248657485874141
0xAd1329080628D717D8FE440Dba12C364c0CC6C91,11.463453903314213864
0x5B8aBA8122Ca6159f66854C469B8a213FF4Ea177,11.433029746409283954
0x718a2391c902bE67De6A6db9cA89c61d9d1210E4,11.421158376763729341
0x55Eb4034f7D2FEf0f8b0f36324838541204e4B5a,11.412363024438882815
0xebe43B86F92Eb6d3BA516A34361cb3F68A67dAcA,11.409185599143426312
0xFDB3758AbC4F184f51ED520d0A9E145248cde48A,11.406856107191283863
0x5e566d807c303f01Bd343d8B39a326A9a9E4954B,11.400240342317999144
0x912934AC9051C202a15c649674165f252AFfF97C,11.39658573946256085
0x7Afc17c09590c112957bF0e746568Ec35CfE81de,11.376377631766817973
0xF9243bA156E7E59Bfda4847f19214818092d3f9b,11.338777244087790093
0xd781952660Da9e8760574b274A4C619fCA4B57fF,11.337549037690222157
0xbb5391ed960A0F54Bc7cbD00f156589dC518FDF3,11.337504379525486483
0xD1549131c3f33B69f31f3Fc6D581d49d6c8dc6f0,11.33590236758581807
0xDb1c95B27C3d87ED5201f817BBf1BCd742E4973E,11.334558255681585577
0x0d805A91Cdc0979BBE2eA6DecAE6f9AA0a326aE9,11.333729697418501416
0x122b8d9f1Db55e3F810F4F5372D375347B363CEE,11.300365195706590824
0x273c86A4E5e91bc500349047E78999861C61DeEd,11.290268875173135267
0x38B112B3DeDaBf2dCc9e4cE3Fb5c8cF6f9ADc874,11.285910047288619929
0x8E05bD9fA3059eC69C15bc1a6F4D94f0Ac26ce00,11.26133770070186593
0xAD37872Efd4e133cfEEF399c89fF5fAcAa2d6fC3,11.255839315042411083
0x1F5A392D9312E0359f967449320576368D60911A,11.23933232566761577
0xcc2924b4f42790F7e55e99f651081C1d5dfC60Ec,11.222451783157743374
0x7D6F722f1E672B8ec1968f39fc4EA5721691853E,11.221229076498278204
0x4D8B00231f526333d951C31BC7Ec681BCf928D36,11.218928256862600587
0x9034737095c3a10Dbb2e22758029fe3bA62aC034,11.216056429349881125
0xbA95b4a5B130C4c1d27dc9e8adcf7f087CDB4c52,11.216050074627819954
0x6DC62467d69CEEb022CF417A8Bf0788Cb3Ca61F3,11.215556777956612317
0x9e573Aa629dF114762f3330f626016529D1D0FD2,11.176868270730036713
0xa5d959Ef4EC0D974f7f90e7eBFA305Ea55C531A0,11.156337144135234757
0x15849A83c0a0A69FCE567239ABC8Ad939748A12c,11.148880160040680168
0x4C38AA228823CCC74DfAC64c7E087cE5705d346B,11.147128058341966261
0x1519aEA05d37bbfC0A0FA35cF513833006C6540a,11.122900091411775788
0x597c1C008200f4eb1058825E4A7414B3d2B965bE,11.122157078560630166
0x7ae530a65890adc1708D6A259F6E706e2AF1f297,11.118911205000102765
0xf9411845758729e90A79dDE992090DEb24C55690,11.107512736463136573
0x31e66B91CbC1E0B684B2C5D8DA0958D3DbacdB69,11.049668504855780581
0x007E4C17F4711a68CD0FCA967141b2291E4DA310,11.029269311665915092
0x0b88c39A077eeDc7EBb3233D2b4A159dDA1a2340,11.027323413415429832
0x19148D44Cd4c8e2E1336B82a041E660415f23390,11.025191842496188612
0x02bDC2BaBA94D69A48907A3Cb9B703824f9F7764,11.000014482307216797
0x1672EdcFFE31aDfE3C9283506578E7bDdC4B9134,11.000000000000083545
0xAE1509F44A54029322a02b052bBeAe4d51Ca8C21,11.000000000000073421
0x9b1711D6cdc820522Db3c9FeeB2C1354Ca2F92d6,11.000000000000059911
0x1ee0ad77fCD6b2861bc06771a906575E03485d4A,11.000000000000037859
0x26C774C3A772F9222C89c3d201E40E395C962B0A,11.000000000000002485
0x777D8AF7786e7d846D6d8502C7BBA419eDC1F14e,10.996291999895739399
0xE12642660E6acFBB2e6DeC4cd2E5369CD0238dD3,10.975594586294388516
0xEa84433AC4B49209e3cF40F84efE787314350F60,10.960470295569612056
0xe776451a6389eA8fa177bE18d4d67025c04623ef,10.95824844976158554
0x1D40715CC90623C7b07a35Aa5cAEc79D9B04b66F,10.95528628025566408
0x3aAa17e26615dcE09219A39252cfA18445F095e4,10.952363258869665213
0xceE40294db9953790a90eB96C7e8951b8eDf1cA7,10.951791585412260892
0x11315Cce8f009e4CB4234FFEAF2E860b84E5b0f6,10.949410525431853582
0x20E3334f1aCc0CCDE952359364d6B1BdA656d651,10.943808040904915855
0x6975CDC0aa9ABF7B040879db8B82E7183e7C445a,10.943436951114026891
0x25451de018d46527dFf8865e65f7BB078f002a86,10.93936013978364932
0xaa71D5aD1e33eD5eafbF879dCe07Bc8086460B60,10.932551279835892312
0xa270d2222d62500d2821f0c5dD2BC4fE4d497F08,10.932261330928382734
0x9c07010C570e16a65C040bc2f247d0BCb5dB55ae,10.929877168045182127
0x309a779F6210Af662a207E22966533A10f516cc3,10.917438332827975052
0x41F26Df3Bebc317Cc07B43CFd6950E9E1D5BC4d4,10.912395518477610587
0x56fCaeD1936fC357e1ce1E1d5dF7A7963cbaa978,10.878874545750293615
0x64ABDAA4066a36B4Bba01F634bfef9DFB45B569F,10.878382001839224921
0x9A913d8016dFC8c4F53eA6De42EbBb636f69663E,10.861816661393323785
0x489daAe7f267312CdCa739156Ec826dE5da4Eb7b,10.860638876155008506
0x3F324Aab6517AFe7B0181A90E091BA9B9dc9A07e,10.859315213117369875
0x20628b67CE5CdDac1CB95198C0fF5271f39fc048,10.849747877735385497
0x9eE97e6963D17E52E2839d9Edc2eb6C59c14CaEC,10.849036841965315852
0x48ff83C80e9a6EeD383931693F52B86d61E1fD6C,10.841197665873993609
0x7bae01034704381D3f7B09D3C1F1FBd17D71Acb4,10.838761031295172984
0x08Aaa30a8a9BB3320ec82BD254AE08211dC24152,10.823821553853812719
0x53Fbf1537a55f99161CcBc8745FE18Dc84dfD6bE,10.816305888368458952
0x3Adaf784f44076F7f65e08Fa315b28BD17bCBCc9,10.809284121105512763
0xBe4d1614F8C583C36e29FfC104C9e7a2fc946198,10.798108525852762066
0x0EefE6223314110218158fEF9c5f7159eA20Dc3d,10.797185859699112754
0xceee7739Bf5432BeC2FC8574089D21cCa9b4B859,10.787270016811806558
0x7a98A2d24c9551d4Fa8209EdCF298C5afF2EB375,10.761544399555936129
0xCAcdA96Bc3E00541DBD2F9C02960b9514Ad05253,10.755215038028079676
0x916e30C34305dF5a8225f7B9626374aD7362f60C,10.752385570393444254
0x3747385701d65A1770c5cF4880C7Cf231f80958D,10.748969237244547589
0xf316B57730Af11b055b307eB4BAA7059c8b405ef,10.731666891246121012
0x94B6D6483b24F2C7143B7A3Ed5466966D6Cb080F,10.722410502810187014
0x61F3452194de23C765560415894f0249560eCbdD,10.721416639353114337
0x5af196DC02C785B5ddc8B39CaFC47bE775494526,10.715895044970462233
0x0DA1a43283E814d2c8E3a1F30551eE8b010176e9,10.714832319042773977
0x5E0dd31971e5F61ddf56699280608A3a9AaF6a9B,10.70910474680380284
0x8732f898b48551f78e25224f5aAB20fe4c0Fe5a0,10.689923398636508293
0xc49309d749623181CC9bE4ffebbb22ec55C5202e,10.685058377873410681
0x1c00Ec807448Cd7D66878214D36359AF6c47Be7b,10.67912349660050275
0xd4e8d79A862e20CA2Bb9eb29824cd06E1D7DeEB1,10.612717194486971169
0xCfE5c6eCfe3Fe0B925E2a194a6b72B6498fC9b96,10.612411120410535485
0x25DeE00b6B830454b9d19f2A11B6f16c76c6d64b,10.611481603647731471
0x847D6fab2c6986368B00aDd91D79c75bF5815C4e,10.609493606036483745
0x3CCaec9E942A36D4cd8a9461eD7181C83b7232cb,10.609444764257474506
0x86A7276A807894807Df21530e888768364018F05,10.582514169694956857
0x8b4204e6F85eEca40Eb9A395d1600820b85e9ABc,10.540088934008771987
0xA8528888EA5FB1Da36DC28750832909E01A25548,10.534804633184015768
0x7Eb3A084E262852E02A49833Bd3F5d25fb20094e,10.533948756110363967
0x9D28B83B8860cEf0c87EFd04ED78528BAcc8523B,10.524669441651663245
0x5Eb816d0ad23439140fC7515F074E550F25e7fD0,10.51562723518956834
0x356785Dd383542451E5bd4cD0c591f15578d0BCb,10.503494782131230506
0xfB18d16Efc6C325DBA111d26891C177C04031C8D,10.497377890818460577
0xA421A709cf5BcaAfAA2350e8F1301E5CB7AF7d8D,10.482919830213417765
0xe498e919dc961700c8d0F4a507344467A49609fa,10.47519637943194032
0x45b4950CFDF33fd45F376edf7c14615e031D9a62,10.463980219273697519
0x058fAeEc19bE27990230dC52316e97906C11d6Bf,10.463153528112052241
0x5636Fd757Fec657d4Afb763e59F6532528aEC61B,10.460918738965899974
0x666B99ca78B0FFfd5E7F32b5E77eCb766c2DA67a,10.458815992436030166
0x7Ee8B1C42409EEA818b8eFf357385e0FA5e004B9,10.43647221966900949
0x96f5771eecAA02314bbb98C5F301ceCEFDfe111f,10.431963137058700271
0xAcc80EEBA619769cDd5f21724eB9D7032AAB1227,10.414523412812173448
0xAB2E7A12caf6EA7F04CFf13d27908A3dd017Ea9c,10.412642603182222328
0xBbd58b158dbdE6fB1f32A32437e6a30ABce72dc8,10.409138820762078347
0x685CE560284bf49Cb378C0155428D255e72A7619,10.40228690437762312
0x7c913BC1E61A2dBbFB5C4f1D63eE218DE53214F3,10.398980237042246853
0x23426A2d4249995ED54724798BfBc0074Df3A5D0,10.395906633267967404
0x2a5a847DFeF231ED9a680d32C3Bb39582423E72F,10.388629085431994222
0xC7142071351488c582858b53293A243B44412714,10.367384799047778784
0xe634d847CE1ECfA2b15f9744277f15c5fF9Ab828,10.346357834084638391
0xa933eb6e1D3B06ef11B1eAf02E59c825CE7B0141,10.329811756132682832
0xE429d710D391484960C301fDf269494e38b3238D,10.328223616331925782
0x5e85D2Ad3EF68728569Ea14bFFF74F8250a9f6c5,10.324232081911262798
0x966682E3678F4d7335fE707D1b506747E25DCB53,10.317555271645455297
0x8c2F7A394a26D89463A6c34E2d0f777fd3D66F10,10.312680159688453681
0x5FE4A0996E14251bB201bCc2794Baa28D45397f9,10.312132782617537613
0x8A31050908cC22D3A25B1Cc146D5E7965DB8F090,10.306973863187658344
0x6c549a7e63ad148D1823A4eaeb4481d39D27f31A,10.302773431759544538
0xAc71462d23B716788F835dCcc29C0B93c81941F5,10.298106011354794762
0x14F2ab60241d9BcC7E4308fe7557659631aD57CA,10.291849125271173421
0xde878424CD8DBD3F155981B9492E90e17CD9509b,10.284550836854766786
0xA233183a7BEEeBc1Ad50d75042713A1E94569Ab8,10.283680471239522345
0xabF62087397f91140fb50f07F2861C9614615AFe,10.283459467933476235
0xC14BE9e5a9A524862d4d996454Aa868a33A8383c,10.283045306842308229
0x53b297229d6e39B0568F44F726D61290A69D6631,10.278982847468170261
0xFCf3d672DB2A51e32365155074a678ec8D1aD96b,10.270745787084099173
0x77FEbeeCd474E10e6624E40CF33BE7FBcb815FA9,10.270025374974305298
0x9338e5F9332202C94dB256B0E6e18F1f4479a5E5,10.261351422589328979
0x25B72Ee2362d3fc94DAda76e074F423906d5B9b0,10.245623896267516356
0xdfdAAEd52c1727a3E1548c7a6a2d9ff2291742e7,10.22384901387137966
0xa78880A09600A5b9343f88ae9164b8D84dbF117D,10.210534681469642478
0x773826F24A6651dE8273449ce9F565e4b8C08f1B,10.206804315092988838
0xf8909e8c2185Ae032AaeBe376CeA608Cc76582C6,10.195856804537560368
0xdeaEE1C037d6725E7C8bAA6fc3E1BF5e17E68a18,10.18427336748265178
0xE25486CCa0c56EE856A596A13Ae074f8DFA2CC5E,10.169113005224105142
0x40684CF65102409e22f502aC4d15Ab640d544CC7,10.168985402599044787
0x2B486151203C36ca83fEFE8A8BbDf5c83a345d2a,10.143019948214777335
0xbB0fFCF24DB6139888f9F8Ee4D4fb90b8F110484,10.11477155506962652
0xFDdbCFf7B2d1Ff80d73cb97E2b50983da280dA10,10.114696185559567606
0x000496d6d12A95Dc46a8F27374453CE3311fC04A,10.111658274215234805
0x26bD36B518bfBf8aBDfd9014A550D9d5737eC386,10.093271979723452503
0x048B446759c30647d4e1224615CBAAa73e4f3c0A,10.08990138737123276
0x65e30583C1939344d57bbCdf3a1BBB28d41164f3,10.085744078531523499
0x133Ea4F31B6Bb3e58E61433fB4D1b0a7f17d546f,10.085108966778014573
0x4D74A67B834e3f6464865Ea77a9eEfEe2D2555Cd,10.080628144089799944
0x9812C7F6676b2C551d380ADc0C66A79Af359C21a,10.076166718870603831
0x95124eD27A1d5BC98e35b9095Ae6629b2c744F55,10.06835938047686571
0x0De8350F85072479410422A393459eD3Eb674c33,10.067500000000276107
0x9884041aFbB05BeC7E062a7Caeb6EECAF9e08c7F,10.067500000000258456
0x469595c5Fa8756CF69EcB360483A541C60936e3C,10.067500000000256675
0x6c722173a25fE1F9649Ad6FC2853D1bB4E43Dd45,10.067500000000235975
0xa6bB637Df565BE3920cdC320B597c3EB0219c932,10.067500000000227915
0x72248D42F7997a52c0c58A99c031bb05b77c23b0,10.067500000000221039
0x34C42d33b67A4E0a36Aa8Cee6E318dFc8d8FBf98,10.067500000000194508
0xa65490E253E2E25A2E7baF4616594a96C8428D4C,10.067500000000182896
0x0d2EB6DBAeb34B0F05D90E93fc88383EFB1EA198,10.067500000000164183
0x562F6C49788368126D9A0b8c9efa4B7F216808F9,10.067500000000153341
